Policy_ID,Customer_ID,Agent_ID,Product,Branch,Policy_Start_Date,Policy_End_Date,Premium,Sum_Insured,Policy_Status,Customer_Name,City,State,Source_File,Policy_Duration_Days,Premium_Band,Data_Quality_Flag
POL002268,CUST00272,AG112,Marine,East,2025-08-25,2026-08-25,31373.0,784325,Active,Unknown,Chennai,West Bengal,East_Travel.xlsx,365,Medium,Review
POL003266,CUST02168,AG026,Home,East,2025-08-25,2026-08-25,12865.0,1106390,Expired,Dalaja Dora,Patna,Telangana,East_Travel.xlsx,365,Medium,OK
POL001757,CUST01364,AG007,Motor,East,2025-08-25,2026-08-25,29312.0,1055232,Renewed,Siddharth Char,Kolkata,Jharkhand,East_Travel.xlsx,365,Medium,OK
POL000558,CUST00681,AG002,Travel,East,2025-08-24,2026-08-24,1681.0,112627,Lapsed,Noah Pai,Ahmedabad,Bihar,East_Travel.xlsx,365,Low,OK
POL008799,CUST00508,AG049,Commercial Property,East,2025-08-24,2026-08-24,338491.0,18955496,Lapsed,Deepa Sridhar,Chennai,Himachal Pradesh,East_Travel.xlsx,365,Very High,OK
POL001424,CUST02421,AG013,Marine,East,2025-08-23,2026-08-23,166371.0,6322098,Renewed,Devansh Mane,Bhubaneswar,Kerala,East_Travel.xlsx,365,Very High,OK
POL007525,CUST01730,AG037,Commercial Property,East,2025-08-23,2026-08-23,344621.0,16197187,Lapsed,Anmol Joshi,Delhi,Rajasthan,East_Travel.xlsx,365,Very High,OK
POL006432,CUST00195,AG048,Motor,East,2025-08-23,2026-08-23,19049.0,1866802,Cancelled,Odika Mukherjee,Hyderabad,Uttarakhand,East_Travel.xlsx,365,Medium,OK
POL002574,CUST02908,AG005,Home,East,2025-08-22,2026-08-22,8122.0,381734,Expired,David Borra,Chennai,Arunachal Pradesh,East_Travel.xlsx,365,Low,OK
POL005612,CUST01347,AG079,Commercial Property,East,2025-08-22,2026-08-22,50068.0,4055508,Lapsed,Aahana Issac,Kolkata,Himachal Pradesh,East_Travel.xlsx,365,High,OK
POL000921,CUST01792,AG091,Home,East,2025-08-22,2026-08-22,67067.0,6438432,Expired,Yashasvi Shah,Hyderabad,Maharashtra,East_Travel.xlsx,365,High,OK
POL004945,CUST02960,AG006,Travel,East,2025-08-21,2026-08-21,12549.0,439215,Renewed,Chasmum Mitra,Ahmedabad,Nagaland,East_Travel.xlsx,365,Medium,OK
POL009401,CUST02476,AG023,Travel,East,2025-08-21,2026-08-21,14218.0,1023696,Lapsed,Vansha Solanki,Bhubaneswar,Bihar,East_Travel.xlsx,365,Medium,OK
POL002600,CUST01176,AG108,Motor,East,2025-08-21,2026-08-21,31583.0,1389652,Lapsed,Andrew Lad,Delhi,Gujarat,East_Travel.xlsx,365,Medium,OK
POL001154,CUST00620,AG006,Motor,East,2025-08-19,2026-08-19,39841.0,2908393,Active,Abhimanyu Kanda,Bhubaneswar,Sikkim,East_Travel.xlsx,365,Medium,OK
POL006823,CUST00635,AG008,Marine,East,2025-08-19,2026-08-19,115740.0,11342520,Expired,Ekiya Din,Pune,West Bengal,East_Travel.xlsx,365,Very High,OK
POL008336,CUST02344,AG006,Home,East,2025-08-19,2026-08-19,47755.0,2292240,Expired,Nitara Bawa,Bangalore,Punjab,East_Travel.xlsx,365,Medium,OK
POL000094,CUST01127,AG057,Marine,East,2025-08-19,2026-08-19,192889.0,8680005,Expired,Advika Gaba,Hyderabad,Kerala,East_Travel.xlsx,365,Very High,OK
POL005108,CUST02590,AG100,Marine,East,2025-08-18,2026-08-18,108055.0,2701375,Renewed,Anay Vasa,Ahmedabad,Jharkhand,East_Travel.xlsx,365,Very High,OK
POL009373,CUST02829,AG079,Travel,East,2025-08-18,2026-08-18,16704.0,785088,Expired,Unnati Roy,Pune,Kerala,East_Travel.xlsx,365,Medium,OK
POL005635,CUST02886,AG090,Home,East,2025-08-18,2026-08-18,24455.0,2249860,Expired,Keya Swamy,Patna,Bihar,East_Travel.xlsx,365,Medium,OK
POL009516,CUST02753,AG012,Motor,East,2025-08-18,2026-08-18,21148.0,1586100,Lapsed,Tanish Chacko,Chennai,Tamil Nadu,East_Travel.xlsx,365,Medium,OK
POL006309,CUST00288,AG077,Marine,East,2025-08-17,2026-08-17,158881.0,7626288,Renewed,Chakradhar Srinivas,Chennai,Assam,East_Travel.xlsx,365,Very High,OK
POL000709,CUST00075,AG025,Marine,East,2025-08-17,2026-08-17,170295.0,9025635,Active,Ekaja Sunder,Bhubaneswar,Uttarakhand,East_Travel.xlsx,365,Very High,OK
POL003268,CUST01727,AG084,Travel,East,2025-08-16,2026-08-16,2875.0,126500,Active,Samarth Narasimhan,Chennai,Karnataka,East_Travel.xlsx,365,Low,OK
POL003233,CUST01251,AG037,Motor,East,2025-08-15,2026-08-15,33842.0,3248832,Cancelled,William Bahri,Bangalore,Jharkhand,East_Travel.xlsx,365,Medium,OK
POL007276,CUST01882,AG006,Home,East,2025-08-15,2026-08-15,63036.0,3908232,Cancelled,Kai Mody,Chennai,Chhattisgarh,East_Travel.xlsx,365,High,OK
POL002530,CUST02890,AG032,Commercial Property,East,2025-08-15,2026-08-15,443337.0,27486894,Expired,Qarin Bhargava,Patna,Jharkhand,East_Travel.xlsx,365,Very High,OK
POL007774,CUST02333,AG120,Marine,East,2025-08-14,2026-08-14,137857.0,8822848,Renewed,Laksh Rattan,Chandigarh,Telangana,East_Travel.xlsx,365,Very High,OK
POL000210,CUST02498,AG066,Commercial Property,East,2025-08-14,2026-08-14,937237.0,84351330,Active,Radhika Nadkarni,Mumbai,Telangana,East_Travel.xlsx,365,Ultra High,OK
POL002525,CUST02703,AG063,Commercial Property,East,2025-08-12,2026-08-12,136288.0,8313568,Expired,Amaira Shanker,Mumbai,Odisha,East_Travel.xlsx,365,Very High,OK
POL003762,CUST00313,AG017,Travel,East,2025-08-12,2026-08-12,14478.0,506730,Renewed,Priya Rattan,Chennai,Goa,East_Travel.xlsx,365,Medium,OK
POL002638,CUST02847,AG024,Home,East,2025-08-11,2026-08-11,38774.0,2791728,Lapsed,Charles Din,Chennai,Assam,East_Travel.xlsx,365,Medium,OK
POL008195,CUST02920,AG118,Commercial Property,East,2025-08-11,2026-08-11,518318.0,35763942,Lapsed,Brinda Pandey,Kolkata,Arunachal Pradesh,East_Travel.xlsx,365,Ultra High,OK
POL000579,CUST00395,AG001,Commercial Property,East,2025-08-10,2026-08-10,965373.0,58887753,Active,Jasmit Chaudhuri,Mumbai,Odisha,East_Travel.xlsx,365,Ultra High,OK
POL007109,CUST00261,AG025,Motor,East,2025-08-10,2026-08-10,39122.0,1995222,Renewed,Ekalinga Gandhi,Kolkata,Manipur,East_Travel.xlsx,365,Medium,OK
POL007184,CUST01257,AG074,Commercial Property,East,2025-08-09,2026-08-09,111301.0,7791070,Expired,Anvi Choudhry,Chennai,Tamil Nadu,East_Travel.xlsx,365,Very High,OK
POL005520,CUST01331,AG092,Marine,East,2025-08-08,2026-08-08,134377.0,3225048,Active,Naveen Chandran,Pune,Odisha,East_Travel.xlsx,365,Very High,OK
POL004766,CUST01556,AG090,Motor,East,2025-08-08,2026-08-08,30750.0,3013500,Lapsed,Bakhshi Bajwa,Chandigarh,Sikkim,East_Travel.xlsx,365,Medium,OK
POL001946,CUST01359,AG002,Marine,East,2025-08-07,2026-08-07,199555.0,13968850,Renewed,Divya Sheth,Chandigarh,Uttar Pradesh,East_Travel.xlsx,365,Very High,OK
POL007462,CUST00006,AG111,Motor,East,2025-08-07,2026-08-07,19235.0,1634975,Cancelled,Raksha Bhattacharyya,Hyderabad,Punjab,East_Travel.xlsx,365,Medium,OK
POL003953,CUST02569,AG119,Motor,East,2025-08-07,2026-08-07,10885.0,783720,Cancelled,Bhavani Sarkar,Delhi,Uttar Pradesh,East_Travel.xlsx,365,Medium,OK
POL008327,CUST02627,AG063,Commercial Property,East,2025-08-06,2026-08-06,181534.0,16156526,Active,Ekaja Nayak,Mumbai,Himachal Pradesh,East_Travel.xlsx,365,Very High,OK
POL002951,CUST01108,AG075,Travel,East,2025-08-05,2026-08-05,4229.0,253740,Active,Viraj Nagar,Bhubaneswar,Tripura,East_Travel.xlsx,365,Low,OK
POL008582,CUST00937,AG004,Travel,East,2025-08-04,2026-08-04,9413.0,367107,Renewed,Aadhya Prabhakar,Bangalore,Uttar Pradesh,East_Travel.xlsx,365,Low,OK
POL007172,CUST00129,AG065,Home,East,2025-08-04,2026-08-04,67346.0,1414266,Cancelled,Rachit Zacharia,Chandigarh,Sikkim,East_Travel.xlsx,365,High,OK
POL008176,CUST02301,AG089,Travel,East,2025-08-03,2026-08-03,3446.0,223990,Expired,Vihaan Purohit,Chennai,Tamil Nadu,East_Travel.xlsx,365,Low,OK
POL009484,CUST00150,AG003,Marine,East,2025-08-03,2026-08-03,106780.0,8222060,Active,Aradhana Pillay,Pune,Sikkim,East_Travel.xlsx,365,Very High,OK
POL006702,CUST00973,AG014,Travel,East,2025-08-02,2026-08-02,14814.0,933282,Cancelled,Harita Kala,Delhi,Arunachal Pradesh,East_Travel.xlsx,365,Medium,OK
POL000076,CUST00031,AG041,Motor,East,2025-08-01,2026-08-01,6122.0,483638,Active,Kevin Baria,Delhi,Gujarat,East_Travel.xlsx,365,Low,OK
POL009013,CUST02975,AG060,Home,East,2025-08-01,2026-08-01,28381.0,2270480,Expired,Krishna Goyal,Kolkata,Tamil Nadu,East_Travel.xlsx,365,Medium,OK
POL008627,CUST02911,AG004,Travel,East,2025-08-01,2026-08-01,5971.0,274666,Active,Odika Baria,Pune,Punjab,East_Travel.xlsx,365,Low,OK
POL005484,CUST02316,AG014,Commercial Property,East,2025-07-31,2026-07-31,396449.0,17047307,Expired,Advay Butala,Chandigarh,Odisha,East_Travel.xlsx,365,Very High,OK
POL001018,CUST00094,AG111,Commercial Property,East,2025-07-31,2026-07-31,600632.0,23424648,Active,Devika Buch,Delhi,Andhra Pradesh,East_Travel.xlsx,365,Ultra High,OK
POL009955,CUST01050,AG109,Travel,East,2025-07-31,2026-07-31,11801.0,837871,Renewed,Nihal Oza,Chennai,Jharkhand,East_Travel.xlsx,365,Medium,OK
POL008487,CUST01892,AG060,Motor,East,2025-07-30,2026-07-30,31191.0,686202,Active,Ira Kanda,Jaipur,Rajasthan,East_Travel.xlsx,365,Medium,OK
POL002221,CUST00678,AG038,Motor,East,2025-07-29,2026-07-29,10597.0,349701,Renewed,Warinder Khalsa,Mumbai,Tripura,East_Travel.xlsx,365,Medium,OK
POL008104,CUST01800,AG028,Home,East,2025-07-29,2026-07-29,40331.0,2016550,Cancelled,Yatin Dua,Chandigarh,Chhattisgarh,East_Travel.xlsx,365,Medium,OK
POL006909,CUST02082,AG021,Motor,East,2025-07-29,2026-07-29,13590.0,611550,Expired,Aarini Arora,Jaipur,Jharkhand,East_Travel.xlsx,365,Medium,OK
POL008207,CUST02488,AG098,Commercial Property,East,2025-07-28,2026-07-28,809644.0,79345112,Cancelled,Prisha Karnik,Ahmedabad,Uttar Pradesh,East_Travel.xlsx,365,Ultra High,OK
POL001654,CUST00291,AG001,Commercial Property,East,2025-07-28,2026-07-28,365054.0,25188726,Active,Hardik Mahal,Jaipur,Uttar Pradesh,East_Travel.xlsx,365,Very High,OK
POL006094,CUST02801,AG037,Marine,East,2025-07-28,2026-07-28,56242.0,4668086,Renewed,Janya Gade,Pune,Sikkim,East_Travel.xlsx,365,High,OK
POL003943,CUST02018,AG049,Commercial Property,East,2025-07-27,2026-07-27,991651.0,50574201,Cancelled,Lucky Barman,Bhubaneswar,Nagaland,East_Travel.xlsx,365,Ultra High,OK
POL003298,CUST00401,AG065,Commercial Property,East,2025-07-26,2026-07-26,111503.0,3679599,Lapsed,Unknown,Bangalore,Mizoram,East_Travel.xlsx,365,Very High,Review
POL003366,CUST02248,AG033,Travel,East,2025-07-24,2026-07-24,14529.0,697392,Renewed,Banjeet Gaba,Mumbai,Jharkhand,East_Travel.xlsx,365,Medium,OK
POL005398,CUST00894,AG078,Home,East,2025-07-22,2026-07-22,36110.0,2924910,Active,Wakeeta Prabhakar,Patna,Arunachal Pradesh,East_Travel.xlsx,365,Medium,OK
POL002989,CUST00288,AG048,Home,East,2025-07-22,2026-07-22,39871.0,2950454,Cancelled,Chakradhar Srinivas,Chennai,Assam,East_Travel.xlsx,365,Medium,OK
POL001054,CUST02808,AG057,Travel,East,2025-07-21,2026-07-21,6986.0,475048,Cancelled,Yachana Sant,Chennai,Sikkim,East_Travel.xlsx,365,Low,OK
POL005460,CUST02439,AG114,Marine,East,2025-07-20,2026-07-20,35902.0,8895322,Active,Jagat Pandit,Hyderabad,Karnataka,East_Travel.xlsx,365,Medium,OK
POL007570,CUST02156,AG066,Marine,East,2025-07-19,2026-07-19,166127.0,6478953,Expired,Lohit Uppal,Mumbai,West Bengal,East_Travel.xlsx,365,Very High,OK
POL003635,CUST01355,AG106,Home,East,2025-07-19,2026-07-19,49675.0,1241875,Expired,Priya Bhakta,Bangalore,Arunachal Pradesh,East_Travel.xlsx,365,Medium,OK
POL005114,CUST01448,AG030,Motor,East,2025-07-18,2026-07-18,14246.0,1267894,Cancelled,Chandani Dubey,Hyderabad,Assam,East_Travel.xlsx,365,Medium,OK
POL007040,CUST01654,AG081,Marine,East,2025-07-18,2026-07-18,152143.0,4868576,Renewed,Rachana Goswami,Bangalore,Tripura,East_Travel.xlsx,365,Very High,OK
POL006334,CUST01468,AG044,Home,East,2025-07-18,2026-07-18,18124.0,1069316,Renewed,Advika Shenoy,Jaipur,Uttar Pradesh,East_Travel.xlsx,365,Medium,OK
POL006312,CUST01243,AG061,Travel,East,2025-07-17,2026-07-17,6635.0,245495,Expired,Yatin Manda,Ahmedabad,Jharkhand,East_Travel.xlsx,365,Low,OK
POL006274,CUST00028,AG015,Travel,East,2025-07-17,2026-07-17,14674.0,616308,Active,Amaira Ratta,Jaipur,Rajasthan,East_Travel.xlsx,365,Medium,OK
POL007732,CUST00235,AG097,Home,East,2025-07-17,2026-07-17,63389.0,2725727,Renewed,Indali Raval,Chandigarh,Telangana,East_Travel.xlsx,365,High,OK
POL002135,CUST01590,AG068,Travel,East,2025-07-16,2026-07-16,6530.0,502810,Active,Aarav Shukla,Delhi,Goa,East_Travel.xlsx,365,Low,OK
POL004322,CUST02668,AG044,Home,East,2025-07-16,2026-07-16,35902.0,6888900,Expired,Neel Bedi,Chennai,Tripura,East_Travel.xlsx,365,Medium,OK
POL004339,CUST02800,AG050,Home,East,2025-07-14,2026-07-14,15817.0,901569,Active,Jeevika Chowdhury,Delhi,Goa,East_Travel.xlsx,365,Medium,OK
POL004471,CUST00609,AG018,Travel,East,2025-07-14,2026-07-14,14748.0,796392,Expired,Balhaar Naidu,Kolkata,Kerala,East_Travel.xlsx,365,Medium,OK
POL008925,CUST01856,AG055,Home,East,2025-07-13,2026-07-13,56870.0,4037770,Cancelled,Amrita Gole,Mumbai,Andhra Pradesh,East_Travel.xlsx,365,High,OK
POL009564,CUST00275,AG084,Home,East,2025-07-13,2026-07-13,34590.0,2109990,Renewed,Mekhala Aggarwal,Ahmedabad,Chhattisgarh,East_Travel.xlsx,365,Medium,OK
POL006761,CUST02221,AG094,Home,East,2025-07-12,2026-07-12,66177.0,1455894,Lapsed,Harini Bhandari,Patna,Tamil Nadu,East_Travel.xlsx,365,High,OK
POL006783,CUST01508,AG079,Motor,East,2025-07-12,2026-07-12,17855.0,357100,Expired,Jonathan Ray,Pune,West Bengal,East_Travel.xlsx,365,Medium,OK
POL008967,CUST00812,AG079,Motor,East,2025-07-12,2026-07-12,33426.0,2473524,Lapsed,Yashodhara Handa,Mumbai,Tamil Nadu,East_Travel.xlsx,365,Medium,OK
POL000457,CUST02782,AG066,Home,East,2025-07-12,2026-07-12,25468.0,2164780,Active,Riya Badal,Hyderabad,West Bengal,East_Travel.xlsx,365,Medium,OK
POL007087,CUST01216,AG069,Motor,East,2025-07-10,2026-07-10,16278.0,1123182,Lapsed,Ekantika Agate,Bangalore,Punjab,East_Travel.xlsx,365,Medium,OK
POL006452,CUST00747,AG088,Travel,East,2025-07-10,2026-07-10,14712.0,765024,Cancelled,Janani Dhar,Bhubaneswar,Bihar,East_Travel.xlsx,365,Medium,OK
POL004878,CUST01447,AG047,Motor,East,2025-07-09,2026-07-09,30941.0,990112,Active,Advik Kulkarni,Delhi,Tripura,East_Travel.xlsx,365,Medium,OK
POL006447,CUST00425,AG016,Commercial Property,East,2025-07-09,2026-07-09,762234.0,67076592,Cancelled,Henry Ganesh,Jaipur,Chhattisgarh,East_Travel.xlsx,365,Ultra High,OK
POL007857,CUST02236,AG044,Home,East,2025-07-08,2026-07-08,13621.0,1171406,Lapsed,Nirja Golla,Chandigarh,Himachal Pradesh,East_Travel.xlsx,365,Medium,OK
POL002979,CUST00049,AG068,Commercial Property,East,2025-07-06,2026-07-06,553356.0,35968140,Lapsed,Naveen Parikh,Mumbai,Assam,East_Travel.xlsx,365,Ultra High,OK
POL004614,CUST01081,AG003,Motor,East,2025-07-06,2026-07-06,35902.0,392320,Active,Arin Saha,Mumbai,Nagaland,East_Travel.xlsx,365,Medium,OK
POL006092,CUST01718,AG119,Travel,East,2025-07-06,2026-07-06,1294.0,126812,Lapsed,Varenya Buch,Patna,Meghalaya,East_Travel.xlsx,365,Low,OK
POL007531,CUST02006,AG116,Motor,East,2025-07-06,2026-07-06,25512.0,1122528,Lapsed,Ekapad Nazareth,Pune,Gujarat,East_Travel.xlsx,365,Medium,OK
POL008995,CUST02015,AG064,Commercial Property,East,2025-07-05,2026-07-05,415962.0,16222518,Active,Krish Prasad,Chandigarh,Rajasthan,East_Travel.xlsx,365,Very High,OK
POL005204,CUST02147,AG069,Motor,East,2025-07-04,2026-07-04,9960.0,468120,Active,Max Bath,Chandigarh,West Bengal,East_Travel.xlsx,365,Low,OK
POL000689,CUST02528,AG003,Marine,East,2025-07-03,2026-07-03,144376.0,6641296,Expired,Chaitaly Tank,Bhubaneswar,Himachal Pradesh,East_Travel.xlsx,365,Very High,OK
POL003224,CUST02068,AG020,Travel,East,2025-07-02,2026-07-02,18667.0,970684,Expired,Udant Oak,Bangalore,Nagaland,East_Travel.xlsx,365,Medium,OK
POL003461,CUST00088,AG114,Commercial Property,East,2025-07-01,2026-07-01,671350.0,32224800,Expired,Gaurang Bora,Pune,Telangana,East_Travel.xlsx,365,Ultra High,OK
POL005277,CUST01646,AG043,Commercial Property,East,2025-07-01,2026-07-01,684847.0,51363525,Active,Chaman Sarraf,Mumbai,Arunachal Pradesh,East_Travel.xlsx,365,Ultra High,OK
POL007291,CUST00700,AG031,Commercial Property,East,2025-06-30,2026-06-30,453583.0,42183219,Active,Nachiket Sachdeva,Jaipur,Andhra Pradesh,East_Travel.xlsx,365,Very High,OK
POL004003,CUST00117,AG119,Marine,East,2025-06-30,2026-06-30,82683.0,6780006,Active,Xavier Mani,Jaipur,West Bengal,East_Travel.xlsx,365,High,OK
POL005713,CUST00340,AG050,Commercial Property,East,2025-06-29,2026-06-29,936683.0,57137663,Renewed,Mahika Chanda,Kolkata,Nagaland,East_Travel.xlsx,365,Ultra High,OK
POL008044,CUST01066,AG114,Marine,East,2025-06-29,2026-06-29,124171.0,8071115,Cancelled,Ikshita Chaudhuri,Bangalore,Assam,East_Travel.xlsx,365,Very High,OK
POL009817,CUST01234,AG115,Home,East,2025-06-28,2026-06-28,66478.0,4254592,Active,Maanav Narula,Jaipur,Mizoram,East_Travel.xlsx,365,High,OK
POL008993,CUST00733,AG113,Home,East,2025-06-26,2026-06-26,37026.0,3406392,Lapsed,Zarna Mitra,Chandigarh,Sikkim,East_Travel.xlsx,365,Medium,OK
POL005200,CUST01512,AG049,Marine,East,2025-06-25,2026-06-25,49596.0,3670104,Renewed,Aadi Solanki,Delhi,West Bengal,East_Travel.xlsx,365,Medium,OK
POL000012,CUST01201,AG019,Motor,East,2025-06-24,2026-06-24,10194.0,764550,Cancelled,Unknown,Pune,West Bengal,East_Travel.xlsx,365,Medium,Review
POL001475,CUST01770,AG069,Commercial Property,East,2025-06-23,2026-06-23,853036.0,68242880,Renewed,Onkar Doctor,Chennai,Jharkhand,East_Travel.xlsx,365,Ultra High,OK
POL005379,CUST02201,AG052,Travel,East,2025-06-23,2026-06-23,6602.0,343304,Expired,Gautam Srinivas,Pune,Arunachal Pradesh,East_Travel.xlsx,365,Low,OK
POL005580,CUST01865,AG077,Motor,East,2025-06-23,2026-06-23,34304.0,1543680,Active,Michael Sehgal,Bangalore,Manipur,East_Travel.xlsx,365,Medium,OK
POL000525,CUST02399,AG017,Home,East,2025-06-22,2026-06-22,32283.0,1162188,Active,Ekanta Malhotra,Chandigarh,Haryana,East_Travel.xlsx,365,Medium,OK
POL006671,CUST02713,AG052,Marine,East,2025-06-21,2026-06-21,117644.0,11646756,Lapsed,Ikshita Dyal,Patna,West Bengal,East_Travel.xlsx,365,Very High,OK
POL000324,CUST02664,AG005,Home,East,2025-06-21,2026-06-21,48388.0,2129072,Cancelled,Vedant Sharaf,Patna,Bihar,East_Travel.xlsx,365,Medium,OK
POL005354,CUST00374,AG011,Travel,East,2025-06-19,2026-06-19,19124.0,1300432,Renewed,Isaac Bajaj,Delhi,Madhya Pradesh,East_Travel.xlsx,365,Medium,OK
POL004569,CUST02489,AG022,Travel,East,2025-06-17,2026-06-17,4641.0,264537,Lapsed,Siya Mallick,Delhi,Bihar,East_Travel.xlsx,365,Low,OK
POL008862,CUST02229,AG094,Marine,East,2025-06-17,2026-06-17,59997.0,1619919,Renewed,Amara Venkataraman,Kolkata,Tripura,East_Travel.xlsx,365,High,OK
POL006840,CUST01930,AG104,Home,East,2025-06-16,2026-06-16,61254.0,1286334,Cancelled,Mohini Dhar,Ahmedabad,Mizoram,East_Travel.xlsx,365,High,OK
POL002970,CUST01971,AG034,Motor,East,2025-06-16,2026-06-16,17133.0,582522,Cancelled,Samarth Desai,Patna,Goa,East_Travel.xlsx,365,Medium,OK
POL003737,CUST00442,AG016,Motor,East,2025-06-15,2026-06-15,37348.0,2390272,Cancelled,David Buch,Delhi,Haryana,East_Travel.xlsx,365,Medium,OK
POL004526,CUST00063,AG113,Motor,East,2025-06-15,2026-06-15,39633.0,1228623,Expired,Maya Mani,Patna,Maharashtra,East_Travel.xlsx,365,Medium,OK
POL005110,CUST00159,AG019,Commercial Property,East,2025-06-14,2026-06-14,464823.0,32072787,Lapsed,Jackson Yadav,Delhi,Assam,East_Travel.xlsx,365,Very High,OK
POL009864,CUST02879,AG081,Commercial Property,East,2025-06-14,2026-06-14,120995.0,3024875,Cancelled,Omya Agarwal,Kolkata,Gujarat,East_Travel.xlsx,365,Very High,OK
POL007571,CUST00302,AG066,Commercial Property,East,2025-06-11,2026-06-11,158893.0,7309078,Active,Eshana Hayer,Jaipur,Haryana,East_Travel.xlsx,365,Very High,OK
POL002917,CUST01646,AG101,Marine,East,2025-06-11,2026-06-11,42365.0,2499535,Cancelled,Chaman Sarraf,Mumbai,Arunachal Pradesh,East_Travel.xlsx,365,Medium,OK
POL008317,CUST01955,AG022,Marine,East,2025-06-11,2026-06-11,21229.0,700557,Renewed,Vamakshi Balasubramanian,Jaipur,Uttarakhand,East_Travel.xlsx,365,Medium,OK
POL008035,CUST02281,AG030,Motor,East,2025-06-11,2026-06-11,17209.0,1325093,Expired,Arya Taneja,Patna,Madhya Pradesh,East_Travel.xlsx,365,Medium,OK
POL005208,CUST00441,AG021,Travel,East,2025-06-10,2026-06-10,7087.0,602395,Renewed,Balhaar Varkey,Pune,Uttar Pradesh,East_Travel.xlsx,365,Low,OK
POL004416,CUST02364,AG026,Travel,East,2025-06-09,2026-06-09,19808.0,1723296,Renewed,Wriddhish Oommen,Bangalore,Kerala,East_Travel.xlsx,365,Medium,OK
POL004517,CUST01300,AG085,Travel,East,2025-06-09,2026-06-09,35902.0,447755,Lapsed,Yashoda Bhavsar,Chennai,Bihar,East_Travel.xlsx,365,Medium,OK
POL006659,CUST00400,AG103,Travel,East,2025-06-08,2026-06-08,17780.0,1066800,Cancelled,Wriddhish Lad,Chandigarh,Odisha,East_Travel.xlsx,365,Medium,OK
POL000561,CUST00699,AG021,Home,East,2025-06-07,2026-06-07,37645.0,2446925,Lapsed,Jack Acharya,Mumbai,Uttar Pradesh,East_Travel.xlsx,365,Medium,OK
POL006735,CUST01392,AG074,Commercial Property,East,2025-06-07,2026-06-07,378283.0,18535867,Expired,Orinder Dass,Jaipur,Arunachal Pradesh,East_Travel.xlsx,365,Very High,OK
POL003008,CUST02479,AG019,Home,East,2025-06-07,2026-06-07,35902.0,517440,Renewed,Yashoda Wable,Mumbai,Sikkim,East_Travel.xlsx,365,Medium,OK
POL003429,CUST02756,AG035,Travel,East,2025-06-07,2026-06-07,2421.0,239679,Active,Ryan Bobal,Hyderabad,Meghalaya,East_Travel.xlsx,365,Low,OK
POL006543,CUST01843,AG029,Motor,East,2025-06-07,2026-06-07,22394.0,1343640,Expired,Vedika Nagi,Chandigarh,Telangana,East_Travel.xlsx,365,Medium,OK
POL004919,CUST02888,AG114,Travel,East,2025-06-07,2026-06-07,6030.0,283410,Active,Tejas Kakar,Chennai,Nagaland,East_Travel.xlsx,365,Low,OK
POL009118,CUST01093,AG093,Travel,East,2025-06-05,2026-06-05,3667.0,308028,Active,Daniel Ghose,Pune,Meghalaya,East_Travel.xlsx,365,Low,OK
POL002052,CUST00752,AG096,Motor,East,2025-06-05,2026-06-05,25181.0,1133145,Renewed,Anita Gupta,Delhi,Haryana,East_Travel.xlsx,365,Medium,OK
POL007220,CUST02120,AG027,Marine,East,2025-06-03,2026-06-03,154478.0,5097774,Active,Ubika Malhotra,Kolkata,Kerala,East_Travel.xlsx,365,Very High,OK
POL005745,CUST02415,AG101,Travel,East,2025-06-02,2026-06-02,12777.0,447195,Lapsed,Abha Chaudhary,Patna,Kerala,East_Travel.xlsx,365,Medium,OK
POL009952,CUST01800,AG076,Marine,East,2025-06-02,2026-06-02,75375.0,4221000,Renewed,Yatin Dua,Chandigarh,Chhattisgarh,East_Travel.xlsx,365,High,OK
POL000866,CUST02317,AG079,Marine,East,2025-06-01,2026-06-01,93997.0,6861781,Renewed,Lavanya Chandra,Hyderabad,Chhattisgarh,East_Travel.xlsx,365,High,OK
POL004547,CUST01802,AG097,Commercial Property,East,2025-06-01,2026-06-01,787422.0,31496880,Cancelled,Karan Bumb,Delhi,Sikkim,East_Travel.xlsx,365,Ultra High,OK
POL009719,CUST01423,AG051,Commercial Property,East,2025-06-01,2026-06-01,562402.0,48928974,Expired,Dipta Dewan,Bangalore,Madhya Pradesh,East_Travel.xlsx,365,Ultra High,OK
